Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,EMA_9,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,BB_Position,ROC_10,ATR,OBV,Volume_MA_20,Daily_Return,Daily_Range,Daily_Range_Pct,Distance_SMA_20,Distance_SMA_50,Volume_Ratio,Volatility,SMA_Cross
2022-08-29,284.82000732421875,287.739990234375,280.70001220703125,282.8299865722656,41864700,296.5710021972656,267.1559341430664,298.5362995147705,293.2955460104872,287.44178835752933,293.0273337202274,5.853757652957881,9.1974823623716,-3.343724709413719,50.925616637576674,296.5710021972656,8.240489166967725,313.0519805312011,280.09002386333015,32.961956667870936,0.14349826099671653,-7.920599838315641,10.927139282226559,3659787100,73778560.0,-1.135058160727187,7.03997802734375,2.471728757218218,-3.962287204745201,6.611896246217361,0.5674372066898568,2.662679290088749,-31.3803653717041
2022-08-30,277.70001220703125,288.4800109863281,272.6499938964844,287.8699951171875,50541800,295.4266693115234,268.37473449707034,298.1522829437256,290.89623311764785,286.72017530934426,289.96186941758816,4.176057808303597,8.193197451558,-4.017139643254403,39.09953127215573,295.4266693115234,9.188111006182085,313.8028913238876,277.05044729915926,36.752444024728334,0.017674060191342395,-9.415122263604072,11.045235770089281,3609245300,71526770.0,-2.49982267189629,15.83001708984375,5.700402014401835,-6.000357769257337,3.474722658761573,0.7066137615329198,2.692718104994949,-29.77754844665526
2022-08-31,275.6099853515625,281.25,271.8099975585937,280.6199951171875,52107300,293.83733520507815,269.14620086669925,297.8079662322998,288.5445026920963,285.89719827543445,287.09149260438306,2.647304416661825,7.084018844578765,-4.4367144279169395,42.2138407958311,293.83733520507815,9.741141028871109,313.3196172628204,274.3550531473359,38.96456411548445,0.0322070125180194,-9.337828568239106,10.833570207868304,3557138000,70127585.0,-0.7526203685978228,9.440002441406307,3.425130780136587,-6.203210984333974,2.40158860279235,0.7430357112682549,2.62142537985778,-28.66176536560056
2022-09-01,277.1600036621094,277.5799865722656,266.1499938964844,272.5799865722656,54287000,292.2636688232422,269.9676675415039,297.50478294372556,286.7930413028675,285.2499986744474,285.10519481592837,1.5430426284200962,5.975823601347032,-4.432780972926936,30.591261504290927,292.2636688232422,9.767265715817192,311.7982002548766,272.7291373916078,39.069062863268755,0.11341112240158914,-8.48878788574957,10.569521222795759,3611425000,69229125.0,0.5623955563764049,11.42999267578125,4.123969016004111,-5.167821652942895,2.6641472240373987,0.7841641794548176,2.6246049963161266,-27.537115402221673
2022-09-02,270.2099914550781,282.3500061035156,269.0799865722656,281.07000732421875,50890100,291.36566772460935,270.67046722412107,297.09794960021975,284.24180286474603,284.1359240656052,282.1261541437583,0.10587879914083942,4.801834640905794,-4.695955841764954,15.436319081809401,291.36566772460935,10.920932732488323,313.207533189586,269.5238022596327,43.6837309299533,0.015708117892808286,-8.917977285251482,10.581427437918526,3560534900,66114985.0,-2.507581222110289,13.27001953125,4.911002535395185,-7.2608679103287415,-0.17012412686370387,0.7697211154173293,2.2537807976859163,-26.42748237609868
2022-09-06,274.4200134277344,275.989990234375,265.739990234375,272.67999267578125,55860000,290.5655014038086,271.2447341918945,296.65503303527834,282.730758335975,283.41622698131846,280.58492600055354,-0.6854686453434624,3.7043739836559424,-4.389842628999405,22.304617860354554,290.5655014038086,11.56112032018577,313.68774204418014,267.443260763437,46.244481280743116,0.15086670822281606,-5.344120136254352,10.47190420968192,3616394900,63958285.0,1.5580556255471167,10.25,3.735150316468893,-5.5565743001390535,1.1706325821586225,0.8733817675067429,2.279872350562856,-25.410298843383828
2022-09-07,283.70001220703125,283.8399963378906,272.2699890136719,273.1000061035156,50028900,290.5838348388672,272.02033447265626,296.2462331390381,282.8798743161375,283.43724810914904,281.2079432418491,-0.5573737930115499,2.852024428322444,-3.4093982213339937,34.32531405652476,290.5838348388672,11.549332789686918,313.68250041824103,267.4851692594933,46.197331158747716,0.3509909023059996,-4.301967545803904,10.61095101492746,3666423800,62147500.0,3.381677109982606,11.57000732421875,4.07825408050229,-2.368962690458367,4.293678175573688,0.805002614747174,2.3569601116768895,-24.225898666381852
2022-09-08,289.260009765625,289.5,279.760009765625,281.29998779296875,53713100,290.3290023803711,273.15226806640624,295.79743324279787,283.86143361605866,283.8685637874065,282.81835654660426,-0.00713017134785332,2.2801935083883844,-2.2873236797362377,40.16289156796589,290.3290023803711,11.517890407567112,313.3647831955053,267.2932215652369,46.071561630268434,0.47679712653708317,-2.637750758479688,10.97475978306362,3720136900,60087215.0,1.959815762903916,9.739990234375,3.367209398308082,-0.3682004229620731,5.896982592618561,0.8939189476496789,2.2265595443197768,-22.64516517639163
2022-09-09,299.67999267578125,299.8500061035156,291.25,291.6700134277344,54338100,290.9815017700195,274.5760678100586,295.36771659851075,286.2950580867852,285.03978074210096,286.1906837724397,1.2552773446842593,2.0752102756475597,-0.8199329309633003,52.05286585403885,290.9815017700195,11.66600440624017,314.3135105824999,267.64949295753917,46.66401762496071,0.6864068151111979,1.2193012673550876,10.990474155970986,3774475000,59296370.0,3.602289482946186,8.600006103515625,2.8697298163711005,2.989362159741921,9.142794223088886,0.9163815592758883,2.284238536030861,-20.791648788452164
2022-09-12,304.4200134277344,305.489990234375,300.3999938964844,300.7200012207031,48674600,291.2010025024414,276.1750015258789,295.0414333343506,289.08351275462354,286.47535353362935,289.83654970349863,2.608159220994196,2.181800064716887,0.426359156277309,60.16157449626612,291.2010025024414,11.884470635286705,314.9699437730148,267.432061231868,47.537882541146814,0.7780731959159343,5.668373528211943,10.664760044642861,3823149600,57747240.0,1.581694096302666,5.089996337890625,1.6720307842371636,4.539479882175943,10.22721526054153,0.8428905000481408,2.0626448696636626,-18.866431808471702
2022-09-13,292.1300048828125,297.3999938964844,290.3999938964844,292.8999938964844,68229600,290.3415023803711,277.47233489990236,294.64208335876464,289.552203851268,286.8942165965318,290.2952407393614,2.657987254736213,2.277037502720752,0.3809497520154608,47.197375641914874,290.3415023803711,11.100882145679877,312.54326667173086,268.1397380890113,44.40352858271956,0.5402783868653502,2.5665323258954107,10.887381417410719,3754920000,56690760.0,-4.037188096320543,7.0,2.3961934354562584,0.6159996031495123,5.282569877893543,1.2035400477961489,2.131546223597969,-17.169748458862273
2022-09-14,302.6099853515625,306.0,291.6400146484375,292.239990234375,72628700,290.1438354492187,278.86320129394534,294.3519332122803,291.56109331285177,288.0583476154229,292.7581896618017,3.50274569742885,2.522179141662372,0.9805665557664778,53.16977842782078,290.1438354492187,10.828687139404309,311.80120972802735,268.4864611704101,43.314748557617236,0.7878038155008867,8.970101566275892,11.399285452706478,3827548700,55915375.0,3.587437200418364,14.3599853515625,4.745377233629463,4.29654136302531,8.515567470871156,1.2989039240101672,2.2914333886965035,-15.488731918334963
2022-09-15,303.75,309.1199951171875,300.7200012207031,301.8299865722656,64795500,290.13150177001955,280.30353454589846,293.97569984436035,293.4363097262592,289.2206922365027,294.95655172944134,4.215617489756482,2.8608668112811944,1.354750678475288,54.40973001009308,290.13150177001955,10.812206515885483,311.75591480179054,268.50708873824857,43.24882606354197,0.8148871187849561,10.210085317679136,11.187857491629469,3892344200,55716850.0,0.3767273730617582,8.399993896484375,2.765430089377572,4.693905400446833,8.364669925438378,1.1629426286661935,2.285273118935162,-13.672165298461891
2022-09-16,303.3500061035156,303.7099914550781,295.6000061035156,299.6099853515625,87087800,290.15550231933594,281.47966796875,293.58451652526855,294.9614937842986,290.2673080785037,296.63524260425623,4.6941857057949505,3.227530590183946,1.4666551156110046,59.59748305028141,290.15550231933594,10.842461627257403,311.8404255738507,268.47057906482115,43.36984650902957,0.8042321992408389,9.449416256082513,10.732142857142861,3805256400,57696215.0,-0.13168523341049454,8.1099853515625,2.673474596468291,4.547390512573577,7.769775448645793,1.509419638705936,2.283743590819972,-12.104848556518562
2022-09-19,309.07000732421875,309.8399963378906,297.79998779296875,300.0899963378906,60231200,290.77566986083986,282.64580139160154,293.30486656188964,297.13203432890174,291.6601006152233,299.1221955482488,5.471933713678425,3.676411214882842,1.7955224987955827,64.7955938540371,290.77566986083986,11.565128447038308,313.9059267549165,267.6454129667632,46.260513788153276,0.8954633436878049,14.381413381451894,11.064287458147325,3865487600,57638010.0,1.8856110452001085,12.040008544921875,3.8955603130690513,6.2915640335844625,9.348876156135386,1.0449909703683384,2.2644141087416685,-10.659065170288102
2022-09-20,308.7300109863281,313.3299865722656,305.5799865722656,306.9100036621094,61642800,291.71650390625,284.1335348510742,293.0408499908447,298.9163384300443,292.92453842049036,301.04375863586466,5.991800009553913,4.139488973817056,1.8523110357368564,70.63986167435255,291.71650390625,12.237137361462858,316.1907786291757,267.2422291833243,48.94854944585143,0.8475793924986285,12.502731535514966,10.487143380301344,3803844800,57927990.0,-0.11000625419275156,7.75,2.51028397765425,5.832205875313043,8.656660731069955,1.0641280665874995,2.188793080878696,-8.907315139770503
2022-09-21,300.79998779296875,313.79998779296875,300.6300048828125,308.2900085449219,62555700,291.93383636474607,285.4881344604492,292.8532332611084,299.20613063972496,293.50790504067396,300.9950044672855,5.698225599051,4.451236298863845,1.2469893001871544,65.54745119489719,291.93383636474607,12.363636183111643,316.6611087309694,267.20656399852277,49.45454473244661,0.6792787998795526,6.027484966570507,10.753570556640625,3741289100,57856530.0,-2.5685948599634356,13.16998291015625,4.378318964301534,3.0370413853449967,5.363393950315231,1.0812210825640598,2.2316956386289544,-7.3650988006592115
2022-09-22,288.5899963378906,301.2900085449219,285.82000732421875,299.8599853515625,70545400,291.5085021972656,286.5191345214844,292.61449989318845,297.57287920867356,293.1436155071344,298.5140028414066,4.429263701539128,4.446841779398902,-0.017578077859774055,56.234311768520605,291.5085021972656,12.322932463645873,316.1543671245574,266.86263726997385,49.29172985458354,0.4407911658206168,-0.23163016148594415,11.042142595563616,3670743700,58520810.0,-4.059172855911775,15.470001220703125,5.360546594480822,-1.0011734948986213,0.7227656260601221,1.2054754539453572,2.4167109005246483,-6.0953653717040766
2022-09-23,275.3299865722656,284.5,272.82000732421875,283.0899963378906,63748400,290.471501159668,287.25946746826173,292.2382331085205,294.15089572614926,291.8240874378849,293.8771995875784,2.326808288264374,4.022835081171997,-1.696026792907623,52.61277451948384,290.471501159668,12.782941431811926,316.03738402329185,264.9056182960441,51.13176572724774,0.2038726440981569,-8.1253359245305,11.220711844308036,3606995300,59046730.0,-4.594757245188685,11.67999267578125,4.242179655471567,-5.212736714945155,-4.152859086294224,1.0796262553404736,2.6163623918232997,-4.978765640258757
2022-09-26,276.010009765625,284.0899963378906,270.3099975585937,271.8299865722656,58076900,289.8675018310547,287.97833435058595,291.8366831207275,291.35999019376095,290.65267427697677,290.3037616231877,0.7073159167841823,3.359731248294434,-2.6524153315102517,50.84171287382401,289.8675018310547,13.180597993139022,316.2286978173328,263.50630584477665,52.722391972556125,0.2371611653613321,-9.332501941057028,11.472854614257816,3665072200,59092380.0,0.24698479153155706,13.779998779296932,4.992572113960024,-4.780629762872265,-4.155980904588005,0.9828153816109624,2.5584318447192387,-3.8583487701415606
2022-09-27,282.94000244140625,288.6700134277344,277.510009765625,283.8399963378906,61925200,289.77350158691405,288.826201171875,291.578383102417,290.06460746262945,290.08136525211967,288.83100978683143,-0.01675778949021378,2.6844334407375046,-2.7011912302277183,49.587399856988256,289.77350158691405,13.225118508586801,316.22373860408766,263.32326456974045,52.90047403434721,0.3708234799357195,-3.145860503132092,11.550711495535719,3726997400,60095405.0,2.510775852537339,11.160003662109375,3.9443004049667696,-2.3582208545932817,-2.037972561556495,1.0304481682085345,2.61623518264948,-2.7521819305419513
2022-09-28,287.8099975585937,289.0,277.57000732421875,283.0799865722656,54664800,290.2790008544922,289.67180114746094,291.32238304138184,289.7177444004701,289.91311579333995,288.6268073411839,-0.19537139286984484,2.1084724740160348,-2.3038438668858796,49.206863764988334,290.2790008544922,12.929254962517298,316.1375107795268,264.4204909294576,51.717019850069164,0.45225936639318526,-4.890779719570277,11.671425955636165,3781662200,60301555.0,1.7212112374233701,11.42999267578125,3.9713674899199005,-0.850562144912491,-0.6427286264980528,0.9065238864901577,2.573907580982056,-1.6505818939209007
2022-09-29,268.2099914550781,283.6499938964844,265.7799987792969,282.760009765625,77620600,289.909001159668,290.0860009765625,291.052749710083,286.40885933194824,288.3054769534687,284.54344416396276,-1.8966176215204769,1.3074544549087326,-3.2040720764292097,34.357300292615435,289.909001159668,13.465883222723738,316.84076760511545,262.9772347142205,53.86353289089493,0.09714841303590306,-11.700414335776749,12.488568987165179,3704041600,61577220.0,-6.810050474193585,17.8699951171875,6.66268807520562,-7.484765777465144,-7.5412151733760675,1.260540829871826,3.0122798555928254,-0.9667487335204896
2022-09-30,265.25,275.57000732421875,262.4700012207031,266.1499938964844,67726600,289.3135009765625,289.95686767578127,290.7814830780029,283.1536502039562,286.5976638458044,280.6847553311702,-3.444013641848187,0.3571608355573488,-3.801174477405536,30.179130504072646,289.3135009765625,14.297050119058971,317.9076012146805,260.71940073844456,57.18820047623592,0.07922262326540752,-12.559751223645705,13.009283883231026,3636315000,62249200.0,-1.1036096899372572,13.100006103515625,4.938739341570452,-8.317448337301037,-8.520876871730987,1.0879914922601415,3.0162575628505066,-0.8246154022216388
2022-10-03,242.3999938964844,255.16000366210935,241.00999450683597,254.5,98363500,287.9230010986328,289.36000061035156,290.366833114624,276.8838569258836,283.32376236807704,273.02780304423305,-6.439905442193435,-1.002252419992808,-5.437653022200627,27.26524671741487,287.9230010986328,17.29157152812872,322.50614415489025,253.3398580423754,69.16628611251485,-0.15816758077909215,-21.571168941603762,13.7392828805106,3537951500,64622870.0,-8.614516909902203,14.15000915527338,5.837462669787056,-15.81082686289233,-16.228921279656376,1.5221159320222082,3.5301098141433296,-1.0068325042724382
2022-10-04,249.44000244140625,257.5,242.00999450683597,250.5200042724609,109578500,286.6740005493164,288.9801342773437,290.06916648864745,272.66172546673323,280.8138542253607,268.3102429236677,-8.152128758627498,-2.432227687719746,-5.719901070907752,24.903258779020888,286.6740005493164,19.123395611415294,324.920791772147,248.42720932648584,76.49358244566119,0.01324023640335935,-19.204484965845285,13.81999860491071,3647530000,67308795.0,2.9042940273044104,15.490005493164034,6.20991234026413,-12.988271708129604,-13.68264705628156,1.6279967573331242,3.583465812841267,-1.0890322113037314
2022-10-05,240.80999755859372,246.6699981689453,233.2700042724609,245.00999450683597,86982700,284.52949981689454,288.6191345214844,289.7189331817627,267.7614596347118,277.850605583378,262.8101938506529,-10.089145948666214,-3.96361133990904,-6.1255346087571745,22.253580473062584,284.52949981689454,21.70503874358388,327.9395773040623,241.11942232972677,86.82015497433554,-0.003563973955408395,-19.94348160534643,14.374998910086493,3560547300,69156485.0,-3.4597517632881436,13.399993896484403,5.564550488907308,-15.365542865128562,-16.564784258727595,1.2577663540881234,3.5282216541892115,-1.0997986602782817
2022-10-06,238.1300048828125,244.5800018310547,235.3500061035156,239.44000244140625,69298400,281.9729995727539,287.88533447265627,289.40968315124513,263.20277428826574,274.9083388648176,257.87415605708486,-11.705564576551865,-5.512001987237605,-6.19356258931426,21.815048774035176,281.9729995727539,24.007550310317527,329.98810019338896,233.95789895211885,96.0302012412701,0.04344576890150924,-17.485010601683474,14.452141898018974,3491248900,69935750.0,-1.112907563204113,9.229995727539091,3.876032225372571,-15.54864996165321,-17.28303724848811,0.9908866352330532,3.4701779564753332,-1.524348678588865
2022-10-07,223.07000732421875,234.57000732421875,222.0200042724609,233.94000244140625,83916800,278.14250030517576,286.7287347412109,288.96081657409667,257.0285024476431,271.0684624544029,250.91332631051165,-14.03996000675977,-7.217593591142039,-6.822366415617731,15.611015221686756,278.14250030517576,26.96338390879488,332.0692681227655,224.215732487586,107.8535356351795,-0.010622972688097346,-18.980852721005835,14.742855616978238,3407332100,71414685.0,-6.324275500689214,12.550003051757841,5.626037853451617,-19.800099920196267,-22.20172577905309,1.175063644123054,3.500691884523308,-2.23208183288574
2022-10-10,222.9600067138672,226.9900054931641,218.3600006103516,223.92999267578125,67925000,274.0694999694824,285.2449349975586,288.39416656494143,251.78719541167757,267.50487314028913,245.32266239118277,-15.717677728611562,-8.917610418635945,-6.800067309975617,15.639782672667437,274.0694999694824,28.870190994214013,331.8098819579104,216.3291179810544,115.48076397685603,0.05741985508635634,-19.220318530043688,14.805713108607703,3339407100,72377205.0,-0.04931214719139376,8.6300048828125,3.8706515172865523,-18.648369578266195,-21.835594831587276,0.9384860882649447,3.4460094933624235,-3.1492315673828557
2022-10-11,216.5,225.75,215.0,220.9499969482422,77013200,270.2879997253418,283.629401550293,287.6983332824707,246.3583961175733,263.7267343891566,239.55812991294624,-17.368338271583298,-10.607755989225417,-6.7605822823578805,15.826183947668284,270.2879997253418,31.23623169526782,332.7604631158774,207.81553633480618,124.94492678107125,0.0695063328214258,-23.48201098046051,14.632857186453686,3262393900,72816385.0,-2.897383620084637,10.75,4.965357967667437,-19.900254461907114,-23.667998163578837,1.057635585727031,3.410862907693759,-4.0689317321777025
2022-10-12,217.2400054931641,219.3000030517578,211.50999450683597,215.3300018310547,66860700,266.0195007324219,281.96246826171875,286.96129997253416,241.87864371381804,260.28327298945345,235.09450502898983,-18.404629275635415,-12.167130646507417,-6.237498629127998,18.110322354929338,266.0195007324219,32.3982768418265,330.81605441607485,201.22294704876887,129.59310736730598,0.12359498718553018,-24.51964583025391,14.084286281040736,3329254600,72527985.0,0.3418039229395431,7.790008544921847,3.5858996261933784,-18.3368118145305,-22.95428294679241,0.9218607134887313,3.2320978033657894,-4.998831710815409
2022-10-13,221.72000122070312,222.9900054931641,206.22000122070312,208.3000030517578,91483000,261.91800079345705,280.2489349365234,286.25578330993653,238.77731409949266,257.4267343399164,232.41960426733252,-18.649420240423723,-13.46358856529068,-5.185831675133043,23.998461836311634,261.91800079345705,32.562270345564116,327.0425414845853,196.79346010232882,130.24908138225646,0.19137594564079582,-17.333429669103694,14.155715942382814,3420737600,73862360.0,2.062233296932958,16.770004272460966,7.5635956071314805,-15.347551314143242,-20.884623068800295,1.2385604792481584,3.307245691519659,-6.006848373413106
2022-10-14,204.9900054931641,226.25999450683597,204.16000366210935,224.00999450683597,94124500,257.00000076293946,278.17606842041016,285.4704167175293,233.57926662159593,253.54253220311992,226.93368451249884,-19.963265581523984,-14.763523968537342,-5.199741612986642,20.194726944647087,257.00000076293946,33.392544590221355,323.78508994338216,190.21491158249677,133.5701783608854,0.11061671169403822,-22.718188315489503,14.750001089913507,3326613100,74214195.0,-7.545550981161043,22.09999084472662,10.781008952879704,-20.23735218497145,-26.30925921946645,1.2682816272547321,3.551328963955326,-7.294348297119143
2022-10-17,219.3500061035156,221.8600006103516,209.4499969482422,210.0399932861328,79428800,252.5140007019043,276.79966827392576,284.7832667541504,231.39014961881435,251.0097524920381,225.4169488307022,-19.619602873223755,-15.734739749474624,-3.884863123749131,24.879516213110364,252.5140007019043,32.027891819474554,316.5697843408534,188.4582170629552,128.1115672778982,0.24113192662416078,-9.509071111120646,15.05071476527623,3406041900,75174075.0,7.005219876844371,12.410003662109403,5.657626312648871,-13.133527054422297,-20.754960628622207,1.0565983020077068,3.9938888134872084,-7.983598480224657
2022-10-18,220.19000244140625,229.82000732421875,217.25,229.5,75891900,248.0870002746582,275.3950015258789,284.1229167175293,229.66705005305926,248.72680804384314,224.37155955284302,-19.05975799078388,-16.399743397736476,-2.6600145930474035,22.409013219385088,248.0870002746582,29.89680992416277,307.88062012298377,188.29338042633267,119.5872396966511,0.26672262104204086,-11.726266722945073,15.132144383021766,3481933800,75886530.0,0.3829479437052141,12.57000732421875,5.708709380465036,-11.244844672379879,-20.04575202113283,1.000070763546574,4.005221633394649,-8.727915191650368
2022-10-19,222.0399932861328,222.92999267578125,217.77999877929688,219.8000030517578,66571500,244.1490005493164,274.16913452148435,283.23348335266115,228.49365670430134,246.75000695067942,223.905246299501,-18.256350246378076,-16.771064767464797,-1.4852854789132799,27.970225628855346,244.1490005493164,27.694001167275157,299.5370028838667,188.7609982147661,110.77600466910062,0.30041700069229366,-7.794528658592675,13.926429748535162,3548505300,76087320.0,0.8401793106927569,5.149993896484375,2.3193992308618983,-9.055538713425015,-19.013497389607366,0.8749355345936748,4.034178892504625,-9.064348831176801
2022-10-20,207.27999877929688,215.5500030517578,202.0,208.27999877929688,117798100,240.08350067138673,272.4276013183594,282.35390007019043,225.23001702353145,243.82630264168813,220.58019679546018,-18.596285618156685,-17.136108937603176,-1.4601766805535092,25.139376000707756,240.08350067138673,26.77975640793308,293.6430134872529,186.52398785552057,107.11902563173234,0.1937658674672229,-12.955110851611243,14.422143118722104,3430707200,78449955.0,-6.64744863679374,13.550003051757812,6.537052842317552,-13.6633720352943,-23.9137305558591,1.501570013647554,4.162508929500558,-9.926298751831041
2022-10-21,214.44000244140625,214.66000366210935,203.8000030517578,206.4199981689453,75713800,237.03900146484375,270.9838012695312,281.61256675720216,223.57001478012756,241.64953966388947,219.35215792464942,-18.079524883761906,-17.32479212683492,-0.7547327569269839,36.14470111674983,237.03900146484375,26.011987557191038,289.06297657922585,185.01502635046168,104.04795022876417,0.28280207371937255,-3.868742815913082,13.466428484235497,3506421000,79048225.0,3.454266549727758,10.860000610351534,5.064353892328895,-9.53387370170358,-20.866117665787804,0.9578178384144616,4.241721137333018,-10.628765487670933
2022-10-24,211.25,213.5,198.58999633789065,205.82000732421875,100446800,233.8010009765625,269.2082012939453,280.89431678771973,221.67462789087716,239.39772191100877,217.73172633971956,-17.72309402013161,-17.404452505494262,-0.31864151463734913,30.324571228759524,233.8010009765625,24.912992385252913,283.6269857470683,183.9750162060567,99.65196954101162,0.27370240567817705,-5.252066003431311,13.492142813546323,3405974200,81166720.0,-1.4875967194030837,14.910003662109347,7.057989899223359,-9.645382561395937,-21.529136562471,1.2375367638362127,4.229266906678986,-11.686115493774423
2022-10-25,222.4199981689453,224.3500061035156,210.0,210.1000061035156,96507900,230.77500076293944,267.47020111083987,280.29481674194335,221.78930024134917,238.14011274493,218.66938070556472,-16.35081250358084,-17.19372450511158,0.8429120015307383,40.76714384801331,230.77500076293944,22.152864631504933,275.0807300259493,186.46927149992956,88.61145852601976,0.4057119391445207,2.734410239697604,13.362143380301342,3502482100,82895855.0,5.287573097725584,14.350006103515597,6.4517607326907935,-3.6204106018297426,-16.843073641398174,1.1642065818610592,4.401021516990399,-12.824615631103484
2022-10-26,224.63999938964844,230.6000061035156,218.1999969482422,219.3999938964844,85012500,227.6165008544922,265.8317346191406,279.6544834136963,222.2278693410875,237.1401043482425,219.86350444238147,-14.912235007154976,-16.73742660552026,1.8251915983652829,43.195800007480855,227.6165008544922,17.635734902077346,262.88797065864685,192.3450310503375,70.54293960830935,0.45780582037875367,3.406367938393927,13.588572910853793,3587494600,84413240.0,0.9981122376490958,12.400009155273409,5.519947110472085,-1.3076826388551375,-15.495416786302027,1.0070991233128832,4.379519963296308,-13.822748794555707
2022-10-27,225.08999633789065,233.80999755859372,222.8500061035156,229.7700042724609,61638800,225.46050109863282,264.25360107421875,279.0059334564209,222.6681965713649,236.2475037548831,220.90880282148333,-13.57930718351821,-16.10580272111985,2.5264955376016403,51.194977091954634,225.46050109863282,14.823432396356843,255.1073658913465,195.81363630591915,59.29372958542734,0.49375136690957583,1.5199328426094445,13.220715114048545,3649133400,83614150.0,0.20031915485436702,10.959991455078125,4.869159728727211,-0.1643324480060829,-14.820462077763146,0.7371814459633925,4.177612277664548,-14.752332382202155
2022-10-28,228.5200042724609,228.8600006103516,216.3500061035156,225.3999938964844,69152400,223.62400131225587,262.7666012573242,278.30483352661133,223.56847467922583,235.6750963858148,222.43104311167886,-12.106621706588982,-15.305966518213676,3.1993448116246945,53.16484391529703,223.62400131225587,11.54772823345145,246.71945777915877,200.52854484535297,46.190912933805805,0.6059949381650301,11.478607809531225,13.497857230050224,3718285800,83685440.0,1.523838460338034,12.509994506835994,5.474354224114454,2.189390642987618,-13.033085948136167,0.8263372935602656,4.2083730811406665,-15.538232269287107
2022-10-31,227.5399932861328,229.8500061035156,221.94000244140625,226.19000244140625,61554300,222.8810012817383,261.3840679931641,277.72326683044435,224.17947754182688,235.07249615620873,223.45283314656967,-10.893018614381845,-14.42337693744731,3.5303583230654656,56.70227853588993,222.8810012817383,10.724803112973474,244.33060750768524,201.43139505579134,42.8992124518939,0.6086032059357499,3.7337528856745044,13.29500034877232,3656731500,81844980.0,-0.42885129004270883,7.910003662109347,3.476313569264491,2.0903495486836965,-12.948025090770408,0.7520840007536198,3.768817509731036,-16.339198837280264
2022-11-01,227.82000732421875,237.3999938964844,227.27999877929688,234.0500030517578,62688800,221.8000015258789,260.14220153808594,277.1130168914795,224.73955904681026,234.5352747612465,224.3262679820995,-9.795715714436255,-13.497844692845101,3.7021289784088456,56.45909685491985,221.8000015258789,8.828925735074987,239.4578529960289,204.14215005572893,35.31570294029996,0.6704625788849924,3.465191333944821,13.46142796107701,3719420300,79500495.0,0.12306146011606955,10.119995117187528,4.442101128890495,2.7141594936542157,-12.424817666169817,0.7885334550432673,3.697024646425595,-16.97081535339356
2022-11-02,214.97999572753903,227.8699951171875,214.82000732421875,226.0399932861328,63070300,220.50850143432618,258.51273468017575,276.4704002380371,223.23808776692238,233.08673557356445,222.45701353118744,-9.848647806642077,-12.768005315604498,2.9193575089624204,46.266339671775505,220.50850143432618,7.721541103575323,235.95158364147682,205.06541922717554,30.886164414301277,0.32100381152451324,-3.179606274575897,13.195712498256139,3656350000,78304875.0,-5.636033352596037,13.04998779296875,6.070326566341558,-2.5071621596565485,-16.83968838382145,0.8054453825512141,3.822144484492996,-17.957665557861333
2022-11-03,215.30999755859372,221.1999969482422,210.13999938964844,211.3600006103516,56538800,219.3675010681152,256.87700103759767,275.8875335693359,222.01838158102566,231.7699401650481,221.02761033666872,-9.751558584022433,-12.164715969288086,2.4131573852656523,56.986181773708466,219.3675010681152,6.582637310687232,232.53277568948965,206.20222644674072,26.33054924274893,0.3459012961668907,3.873986311552836,12.407141549246647,3712888800,77666895.0,0.15350350619269815,11.05999755859375,5.136778451536567,-1.8496374758180716,-16.181675786895383,0.7279652418189243,3.8218676860941105,-19.01053253173825
2022-11-04,207.47000122070312,223.8000030517578,203.0800018310547,222.6000061035156,98622200,218.58750076293944,255.10500091552734,275.26443359375,219.78016921789913,229.9699446876892,218.31608851347562,-10.189775469790078,-11.769727869388486,1.5799523995984082,41.17909107141402,218.58750076293944,7.029880233456777,232.647261229853,204.52774029602588,28.11952093382712,0.10463410566635124,-3.2503269638824097,12.68214198521205,3614266600,78402165.0,-3.64125977743186,20.720001220703125,9.986986599889944,-5.08606370603659,-18.672703210000005,1.257901487796925,3.6472642893235667,-20.159432678222686
2022-11-07,197.0800018310547,208.8999938964844,196.66000366210935,208.6499938964844,93916500,217.29350051879882,253.28480102539064,274.67666694641116,216.28783577376922,227.5336526242348,214.06887117699145,-11.245816850465587,-11.664945665603907,0.4191288151383201,34.97204342472263,217.29350051879882,8.42593138757898,234.1453632939568,200.44163774364085,33.70372555031594,-0.09974078110645708,-6.707691440920859,12.6585693359375,3520350100,79701740.0,-5.007952633400592,12.239990234375057,6.210670854807326,-9.302394521457577,-22.19035606037082,1.1783494312671217,3.7950134471932726,-21.391865921020525
2022-11-08,191.3000030517578,195.1999969482422,186.75,194.0200042724609,128803400,216.03350067138672,251.4144009399414,274.0831669616699,212.4435538165367,224.8496785818291,209.51509755194473,-12.40612476529239,-11.813181485541604,-0.5929432797507861,30.982445037610745,216.03350067138672,10.239783998548697,236.51306866848412,195.5539326742893,40.95913599419481,-0.10385789444226597,-13.991545442577264,13.028569902692523,3391546700,82291250.0,-2.932818513088775,8.449996948242188,4.417144178484916,-11.448917664511473,-23.91048311609799,1.5652137985508787,3.796177111712022,-22.668766021728516
